reviewId,userName,content,score,thumbsUpCount,appVersion,at
gp_7486022363,leah_b99,Ordered ramen from Sakura yesterday and it arrived in 26 minutes. Brilliant.,5,3,4.1.0,30/08/2026 08:04
gp_6967899657,priya368,"Quick vegan bowls for movie night, arrived early. The tracking is spot on",5,2,4.1.0,29/08/2026 09:43
gp_3409264277,will.w,Not sure if anyone reads these but 37 orders in and not a single problem. Cheaper than the others too Sort it please.,5,0,4.1.0,02/08/2026 14:49
gp_9851189429,ethan547,Friday night fried chicken sorted in about 18 minutes. Keep it up,5,0,4.1.2,28/08/2026 14:33
gp_2769735395,Finn N.,"Absolutely brilliant. Ordered at 7, ate at 7:25.",5,0,4.0.3,10/07/2026 17:24
gp_6875760028,dan1985,so good 😍,5,0,4.0.4,09/07/2026 13:10
gp_5747717561,jess_h58,Second time my order has gone to the wrong address. Sort it out.,2,3,4.2.0,07/09/2026 15:54
gp_3300820629,Rob F.,"Hi, Really nice app. Payment is quick and I like the receipts Please look into it.",4,2,4.2.1,09/09/2026 07:17
gp_8584416056,Omar R.,My go-to app for Friday night takeaways 🍕 Anyone else?,5,0,4.1.2,08/08/2026 12:01
gp_1249849310,hugo_629,Food was cold and the drink was missing. Won't be ordering again.,3,0,4.0.4,29/06/2026 05:40
gp_7328202181,Mateo Z.,been using papaeats for 10 months now. so easy thanks.,5,7,4.1.0,21/08/2026 06:11
gp_8620752833,kai_w11,Ordered poke from Burger Barn after work and it arrived in 27 minutes. Exactly what a delivery app should be.,5,7,4.0.4,05/07/2026 00:03
gp_9632301755,lucia_n38,Been using PapaEats for 11 months now. Keep it up 😤,5,15,4.1.2,21/08/2026 13:00
gp_5254648865,Omarx T.,"Clean design, easy to use, food always on time Love the app otherwise.",4,15,4.0.3,16/07/2026 11:13
gp_8666933366,kenji_l62,"FYI easy to use even for my mum, which says a lot Please look into it.",5,15,4.1.0,20/08/2026 19:28
gp_4792069293,jessx395,"five stars, no notes.",5,3,4.1.2,27/07/2026 06:07
gp_4435108600,anna_469,"Quick one: Quick tacos after work, arrived early... The scheduled delivery thing is genius for the office.",4,1,4.0.3,19/06/2026 03:12
gp_8324130331,fatima667,Big fan. Please add more restaurants in Leeds though.,5,7,4.1.2,28/08/2026 21:36
gp_4362971360,sofia.j,"So, top tier app",5,0,4.0.4,11/07/2026 19:58
gp_9090243820,zara1995,🔥🔥🔥,5,2,4.0.3,14/07/2026 17:24
gp_1668263323,yasmin.d,"Decent app, a bit slow sometimes.",3,0,4.1.2,31/07/2026 05:36
gp_8128349064,hannah_90,"missing items, again. paid for 3, got 2. third time this month 😩",3,1,4.0.4,26/06/2026 04:48
gp_6022580008,Anya V.,Found Souvlaki Bros on here and it's now our regular. 10/10 Sort it please.,4,2,4.0.3,18/06/2026 21:27
gp_4108000348,amelia1990,Ordered fried chicken for the whole family last night. Zero complaints.,5,3,4.2.0,04/09/2026 17:59
gp_6799040225,Will B.,Any chance of a shared cart? We order for the whole office every Friday Love the app otherwise.,4,0,4.0.4,16/07/2026 06:30
gp_6880628953,Anna C.,solid app... does what it says.,5,0,4.1.2,29/07/2026 09:10
gp_6303114157,dev28,Love it. Ordered in 30 seconds and the food came hot.,5,0,4.2.0,11/09/2026 09:36
gp_5879017936,Grace E.,"Hey team, Found Wing Kings on here and it's now our regular. Brilliant.",5,0,4.0.4,23/06/2026 03:23
gp_7736700989,Anya L.,how to change phone number,5,15,4.1.2,20/07/2026 04:12
gp_3456413958,tom_g8,Mama Rosa through this app on Friday. 37 minutes door to door. Exactly what a delivery app should be.,5,2,4.1.2,26/07/2026 13:16
gp_1946618072,camille1980,great app 👍 Anyone else?,4,0,4.1.0,24/08/2026 12:12
gp_2834696845,kai1983,Where do I find my receipts?,4,0,4.0.4,18/06/2026 07:54
gp_3582942995,Meera F.,"Ugh. Quick sushi last night, arrived early. Best delivery app I've used.",5,7,4.1.2,20/08/2026 12:33
gp_1797573824,kaix70,Ugh. Food arrived cold. 92 minutes for a 20 minute delivery Sort it please.,2,0,4.0.3,07/07/2026 19:34
gp_4756257920,keira1992,The refund for my missing items took 8 days. Third time this month Thanks.,1,0,4.0.4,07/07/2026 15:44
gp_6546608398,Anya K.,Found Green Bowl on here and it's now our regular. Never lets me down.,4,0,4.1.2,05/08/2026 02:34
gp_1033507671,arjun2001,Ordered poke for the whole family last night. Love it.,5,15,4.1.0,08/08/2026 23:48
gp_8540104343,luke_b71,Driver was rude and basically threw the bag at the door. Come on.,3,7,4.2.1,13/09/2026 17:19
gp_3300820629,Rob F.,"Hi, Really nice app. Payment is quick and I like the receipts Please look into it.",4,2,4.2.1,09/09/2026 07:17
gp_3824054698,george_w19,"Quick, reliable, great support when something goes wrong.",5,7,4.2.1,13/09/2026 23:18
gp_3763415887,yuki904,"27 orders in and not a single problem. Simple, fast, reliable Anyone else?",5,15,4.0.3,07/07/2026 21:53
gp_4542022738,george_l18,"Honestly, Wing Kings through this app for movie night. 20 minutes door to door. Big fan.",5,1,4.1.2,31/08/2026 04:39
gp_8447463180,aaron_h28,"Just so you know, friday night burgers sorted in about 28 minutes. Food was hot. Perfect.",5,0,4.2.0,02/09/2026 03:43
gp_6558986881,George E.,Found Burger Barn on here and it's now our regular. Driver was lovely.,5,0,4.2.0,02/09/2026 13:28
gp_1665793004,Marcus I.,Delivery was early! Food was hot. Perfect.,4,0,4.0.3,09/07/2026 07:57
gp_9883058700,Lukas T.,Ugh. Found Green Bowl on here and it's now our regular. Zero complaints.,5,7,4.1.0,23/07/2026 00:33
gp_1216543131,yasmin_597,Found Sakura on here and it's now our regular. Cheaper than the others too.,4,1,4.1.2,25/07/2026 06:02
gp_3839322918,Luke R.,the favourites feature is handy. great app anyone else?,4,7,4.0.3,05/07/2026 08:43
gp_1635212875,Ella N.,"Hi, Been using PapaEats for 8 months now. Food was hot. Perfect.",5,0,4.1.2,28/07/2026 07:46
gp_4045535312,alfie_r80,19 orders in and not a single problem. Cheaper than the others too Sort it please.,5,15,4.0.4,05/07/2026 23:03
gp_8754687354,Meera G.,great app 👍,5,7,4.0.4,05/07/2026 04:06
gp_5815033918,pierre1998,Right. 33 orders in and not a single problem. Love it Anyone else?,5,1,4.0.4,17/06/2026 00:05
gp_7025043923,nina1995,"Right. decent app, a bit slow sometimes Love the app otherwise.",3,0,4.1.0,05/08/2026 21:20
gp_6012217942,mia_n75,Double notifications for everything. Annoying,1,15,4.0.3,22/06/2026 02:08
gp_3112684876,kai_190,Friday night sushi sorted in about 31 minutes. Cheaper than the others too,5,2,4.1.0,13/08/2026 18:56
gp_6916210728,amara.p,Better than the big apps for my area. Way more choice !!,5,2,4.0.4,29/06/2026 02:34
gp_8668985516,diego_804,Got half my order. Support gave me a £2 credit. Insulting. Do better.,1,0,4.2.0,06/09/2026 20:38
gp_1737805235,yasminx761,Quick one: friday night greek sorted in about 18 minutes. Zero complaints.,5,15,4.1.0,07/08/2026 10:19
gp_4951738371,Chloex F.,Found Pho 24 on here and it's now our regular. Great selection round here.,5,0,4.0.3,15/06/2026 23:57
gp_9855187061,Priya W.,Ordered ramen from Green Bowl for movie night and it arrived in 19 minutes. Food was hot. Perfect.,5,0,4.1.2,04/08/2026 15:14
gp_6673751940,priya10,Been using PapaEats for 2 months now. Great selection round here,5,0,4.0.4,08/07/2026 17:12
gp_2438130372,Camille Z.,the scheduled delivery feature is brilliant for office lunches,5,0,4.0.3,02/07/2026 18:01
gp_4794924875,Luke F.,So good 😍,5,2,4.0.4,19/06/2026 14:38
gp_3465264785,Ella I.,Been using PapaEats for 12 months now. Reordering is two taps.,4,7,4.1.0,07/08/2026 20:21
gp_4637922656,mateo1998,Great selection of local restaurants... Five stars.,4,0,4.1.2,20/07/2026 03:20
gp_3382167279,ivyx460,"So, Love it. Ordered in 30 seconds and the food came hot.",4,2,4.2.0,03/09/2026 10:42
gp_5901195637,Anna W.,Love it. Ordered in 30 seconds and the food came hot.,5,0,4.1.0,06/08/2026 08:11
gp_9862976486,Priya D.,Just works. Love the live tracking.,4,15,4.2.0,06/09/2026 14:42
gp_3534420942,Freya P.,Ordered fried chicken for the whole family last night. Exactly what a delivery app should be.,4,15,4.0.3,16/07/2026 01:31
gp_1882287377,Ethan S.,Delivery drivers are always friendly. Great app.,4,0,4.0.3,29/06/2026 12:22
gp_8505279019,alfie_v19,Great selection of local restaurants. Five stars.,5,7,4.1.2,18/08/2026 06:52
gp_3830223897,hannah_c13,Golden Dragon through this app for teh match. 19 minutes door to door. Zero complaints.,4,2,4.2.0,31/08/2026 09:05
gp_5278597810,omar_b89,"Honestly, 22 orders in and not a single problem. So easy.",5,7,4.0.4,21/06/2026 20:27
gp_8376947036,Sofia C.,Big fan. Please add more restaurants in Leeds though.,5,1,4.1.2,23/07/2026 03:09
gp_7060403453,anna_t81,burger Barn through this app last night. 27 minutes door to door. Brilliant 😩,5,3,4.0.4,15/07/2026 21:01
gp_8519945897,callumx48,Best crypto signals free telegram @foodcoin,3,3,4.0.4,03/07/2026 19:54
gp_2377917276,Ben S.,Sakura through this app on Sunday. 33 minutes door to door. Big fan.,5,0,4.1.2,18/08/2026 05:43
gp_5700549587,ethan250,"31 orders in and not a single problem. Simple, fast, reliable.",5,3,4.1.2,23/08/2026 05:25
gp_9491107158,oliverx271,Right. dark mode please! The white screen at night is blinding.,3,2,4.0.4,18/06/2026 03:16
gp_4325199109,meera_z81,The promo codes are generous and actually work for me 😩,5,7,4.1.0,28/08/2026 14:26
gp_4487126307,freya_h71,Ordered indian for the whole family for the match. Brilliant.,5,1,4.2.1,13/09/2026 06:18
gp_2576525982,zara_48,This app has replaced cooking in my house Anyone else?,4,0,4.0.3,19/06/2026 04:29
gp_1704059686,Nadia W.,Sakura cancelled my order after 30 minutes of waiting. Third time this month.,2,0,4.0.4,25/06/2026 17:45
gp_1502796037,oliver.k,ETA said 25 mins. Took 50. Third time this month.,3,2,4.1.2,30/08/2026 07:22
gp_7855065241,Amelia L.,Wing Kings through this app on Friday. 40 minutes door to door. Would recommend.,4,2,4.1.0,03/08/2026 08:07
gp_4013769070,sara2001,Been using PapaEats for 3 months now. Big fan.,5,0,4.0.4,09/07/2026 08:16
gp_5357535020,Louis L.,"So, 10/10 would recommend",5,0,4.1.0,17/08/2026 19:03
gp_9914800093,amelia_g79,Mama Rosa through this app on Friday. 36 minutes door to door. Never lets me down 😩,5,3,4.1.2,26/08/2026 14:22
gp_7671999794,tom_w99,Sakura through this app on Friday. 24 minutes door to door. Exactly what a delivery app should be.,5,7,4.0.3,01/07/2026 13:23
gp_3543219889,elena956,ordered poke from burger barn for the match and it arrived in 19 minutes. the scheduled delivery thing is genius for the office.,4,3,4.2.0,05/09/2026 06:57
gp_1973735965,kai122,Been using PapaEats for 4 months now. Great selection round here,5,0,4.1.2,08/08/2026 23:16
gp_6372506646,maya1988,"So, Found The Pie Shop on here and it's now our regular. Cheaper than the others too.",5,3,4.0.4,01/07/2026 02:26
gp_6125189054,Tara B.,"Hey team, istanbul Grill through this app on Sunday. 33 minutes door to door. Big fan.",4,2,4.0.3,15/07/2026 10:18
gp_3125599415,Aaron M.,My go-to app for Friday night takeaways 🍕,4,7,4.1.2,05/08/2026 09:52
gp_7253420834,diego178,Ordered indian for the whole family at lunch. So easy 😩,4,15,4.1.2,21/07/2026 22:26
gp_9388375853,fatima_l70,The promo codes are generous and actually work for me Love the app otherwise.,5,2,4.0.4,08/07/2026 13:48
gp_1626443973,isla_r76,love it,5,0,4.1.2,11/08/2026 12:43
gp_1076226722,Isla P.,Ugh. golden Dragon through this app after work. 23 minutes door to door. Big fan Cheers.,5,0,4.1.2,20/07/2026 23:57
gp_1672209602,hannah2001,Driver marked it delivered. It was not delivered. Come on !!,1,3,4.1.2,27/07/2026 05:08
gp_5901195637,Anna W.,Love it. Ordered in 30 seconds and the food came hot.,5,0,4.1.0,06/08/2026 08:11
gp_4147793982,emma1980,So many restaurants near me that I didn't know existed Cheers.,5,2,4.2.0,07/09/2026 02:45
gp_4337345484,Mia P.,"Five stars, no notes.",5,15,4.1.2,05/08/2026 14:46
gp_6145199510,josh_297,Delivery drivers are always friendly. Great app,4,1,4.0.4,17/06/2026 13:03
gp_9112242070,Grace B.,been using PapaEats for 8 months now. Cheaper than the others too Anyone else?,5,0,4.1.2,29/08/2026 04:11
gp_1789347885,yasmin_s35,Friday night ramen sorted in about 30 minutes. Five stars.,5,0,4.1.2,30/08/2026 05:18
gp_7546240535,george2003,"So, great app 👍",5,1,4.0.4,01/07/2026 22:27
gp_3567543288,marcus_v40,Ugh. Never had a problem with the app but the delivery times lately are terrible. Do better.,3,0,4.0.4,21/06/2026 04:49
gp_5346187502,Sam C.,Not sure if anyone reads these but Found Taco Loco on here and it's now our regular. Keep it up.,4,2,4.0.3,21/06/2026 13:42
gp_6792550068,tom.r,Friday night pasta sorted in about 18 minutes. Cheaper than the others too.,4,0,4.1.2,22/08/2026 15:24
gp_7048980838,Omar A.,Right. Solid app. Does what it says.,4,0,4.0.3,17/06/2026 06:47
gp_8147636235,Sam P.,"Quick sushi on Friday, arrived early. Exactly what a delivery app should be.",5,2,4.1.2,27/07/2026 14:14
gp_9241264772,george2003,friday night thai sorted in about 22 minutes. The tracking is spot on Please look into it.,5,3,4.1.0,29/07/2026 02:46
gp_9837053344,jake_949,driver was rude and basically threw the bag at the door.,2,0,4.1.2,25/08/2026 00:28
gp_6233748238,layla.z,food arrived cold. 74 minutes for a 20 minute delivery. Not impressed.,2,15,4.1.0,28/07/2026 08:50
gp_3788487214,yuki_g98,33 orders in and not a single problem. Love it,5,3,4.1.0,20/07/2026 01:34
gp_8021068713,ben1998,"Hi, easy peasy Love the app otherwise.",4,0,4.0.3,22/06/2026 14:54
gp_9533031506,Chloe H.,"Honestly, Perfect every time.",5,0,4.0.3,11/07/2026 03:22
gp_5035616611,lucia2001,"okay app, delivery fees are a bit high",3,7,4.1.0,25/07/2026 18:34
gp_2788111806,mateo_n19,"Hi, So many restaurants near me that I didn't know existed 😩",5,3,4.0.4,15/07/2026 12:39
gp_6055530331,Alfie P.,FYI Found Nonna's on here and it's now our regular. Big fan.,4,0,4.1.2,07/08/2026 07:42
gp_5290354125,tom.m,Right. Live tracking map freezes on 'driver is on the way'. Driver was already at my door.,2,0,4.1.2,25/08/2026 04:32
gp_7696010210,tara1991,Found Pho 24 on here and it's now our regular. So easy.,5,0,4.2.0,05/09/2026 03:20
gp_8283447484,amara.p,really nice app. payment is quick and i like the receipts.,4,0,4.0.3,29/06/2026 08:52
gp_6035969071,Leox C.,FYI ordered indian from Pho 24 for the match and it arrived in 35 minutes... Love it Love the app otherwise.,5,0,4.1.2,11/08/2026 03:58
gp_5196310825,kenji.w,"Order failed 4 times, then on the 5th attempt it went through twice. Now I have two dinners.",2,9,4.2.1,09/09/2026 19:39
gp_6924735058,george_h58,"So, cheaper than the other apps and better restaurants.",4,0,4.2.0,06/09/2026 16:33
gp_4966211093,tom_d92,"Just so you know, Istanbul Grill through this app on Sunday. 23 minutes door to door. Never lets me down 😤",5,7,4.2.0,07/09/2026 06:44
gp_5871107480,mateo.o,Ordered indian for the whole family last night. Exactly what a delivery app should be !!,5,0,4.0.3,01/07/2026 18:57
gp_7763692591,layla_g55,"Quick vegan bowls for movie night, arrived early. Five stars.",5,0,4.2.1,13/09/2026 11:00
gp_2109298879,leo_w17,Been using PapaEats for 9 months now. 10/10 😤,4,0,4.0.4,19/07/2026 07:09
gp_6001939929,maya_68,It's fine. Does the job,3,0,4.0.4,15/07/2026 02:33
gp_2671843839,Nadia M.,Been using PapaEats for 7 months now. Great selection round here Please look into it.,4,7,4.0.3,25/06/2026 05:27
gp_5392461306,Chloe V.,Quick one: Been using PapaEats for 9 months now. Cheaper than the others too.,5,3,4.0.3,19/07/2026 21:36
gp_2569811454,Ravix R.,Driver left the food at the wrong building.,5,7,4.2.1,10/09/2026 06:47
gp_3163671981,Ethan D.,Not bad. Wish there were more restaurants in my area.,3,7,4.1.0,29/07/2026 22:41
gp_4529088443,grace360,Found Green Bowl on here and it's now our regular. Big fan.,5,3,4.1.2,13/08/2026 08:29
gp_2170247913,Elena S.,Never had a problem with the app but the delivery times lately are terrible. Won't be ordering again Thx,1,2,4.0.3,18/07/2026 19:50
gp_1668263323,yasmin.d,"Decent app, a bit slow sometimes.",3,0,4.1.2,31/07/2026 05:36
gp_8293007958,rosa_596,Quick one: top tier app,5,0,4.1.2,25/07/2026 20:25
gp_9843844215,amara_15,Ordered poke for the whole family for movie night. Great selection round here.,5,7,4.2.0,04/09/2026 06:13
gp_3368272430,Aisha S.,"So, my go-to app for Friday night takeaways 🍕",5,3,4.2.0,13/09/2026 06:05
gp_9926700407,tara_m94,Quick one: great app 👍 !!,5,15,4.1.0,30/07/2026 12:10
gp_3351680375,yasmin1984,Not sure if anyone reads these but love it. Ordered in 30 seconds and the food came hot.,5,0,4.0.4,11/07/2026 23:22
gp_3838554796,freya_k53,"Can't log in, verification code never comes.",3,15,4.0.3,29/06/2026 20:14
gp_1452496966,diego_g29,asdfghjkl,1,2,4.0.4,18/06/2026 15:28
gp_3680233296,adam_g89,"Been using PapaEats for a year, never lets me down.",5,7,4.0.4,24/06/2026 15:05
gp_8996523471,nadia_d68,How do I contact the driver? Sort it please.,4,7,4.1.0,13/08/2026 03:27
gp_3320597407,Marcus F.,Ordered poke from Nonna's after work and it arrived in 25 minutes. Brilliant.,4,15,4.1.2,21/08/2026 22:44
gp_6598321041,aisha1980,Does the app work abroad?,4,0,4.0.3,19/07/2026 07:08
gp_5705042592,Ella A.,Just works. Love the live tracking.,4,0,4.0.3,15/07/2026 14:55
gp_3934928543,aisha2002,"So, Ordered sushi for teh whole family on Sunday. Love it.",5,0,4.0.4,15/06/2026 08:23
